seq_number,sum.taxonomy,AG_1,AG_2,AG_3,AP_1,AP_2,AP_3,BA_1,BA_2,BA_3,BM_1,BM_1_star,BM_2,BM_3,BTM01_1,BTM01_2,BTM01_3,BTM01_4,BTM02_1,BTM02_2,BTM02_3,BTM03_1,BTM03_2,BTM03_3,CC_1,CC_2,CC_3,CD_1,CD_2,CD_3,CK_1,CK_2,CK_3,KL_1,KL_2,KL_3,KPP_1,KPP_2,KPP_3,KS_S01_1,KS_S01_2,KS_S01_3,KS_S02_1,KS_S02_2,KS_S02_3,KS_S03_1,KS_S03_2,KS_S03_3,MG_1,MG_2,MG_3,PL_1,PL_2,PL_3,PLK_1,PLK_2,PLK_3,PP_1,PP_2,PP_3,PPG_1,PPG_2,PPG_3,SB_01_1,SB_01_2,SB_01_3,SB_02_1,SB_02_2,SB_02_3,SB_03_1,SB_03_2,SB_03_3,SB_04_1,SB_04_2,SB_04_3,SB_05_1,SB_05_2,SB_05_3,SL_1,SL_2,SL_3,SP_1,SP_1_star,SP_2,SP_3,SR_1,SR_2,SR_3,SW_1,SW_2,SW_3,TK_1,TK_2,TK_3,TKS_1,TKS_2,TKS_3,TL_1,TL_2,TL_3,TTE_1_1,TTE_1_2,TTE_1_3,TTE_2_1,TTE_2_2,TTE_2_3,TTE_3_1,TTE_3_2,TTE_3_3,WKTB_01_1,WKTB_01_2,WKTB_2_1,WKTB_2_2,WKTB_2_3,WKTB_3_1,WKTB_3_2,WKTB_3_3,WM_1,WM_2,WM_3
merged_bio_12S_miu_640,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pterocaesio;Pterocaesio tessellata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_641,Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Dischistodus;Dischistodus melanotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499940781933423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_643,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus gibbus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_644,Eukaryota;Chordata;Actinopteri;NA;Pomacanthidae;Chaetodontoplus;Chaetodontoplus mesoleucus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37738969406487977,0.7925661494236871,0,0,0.220591168525428,0,0.7906597371976959,0,0.5675348348948297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_645,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo salar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_646,Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Neoniphon;Neoniphon sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_647,Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Uropterygius;Uropterygius alboguttatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_648,Eukaryota;Chordata;Actinopteri;;Siganidae;Siganus;Siganus guttatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_649,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_65,,0,0.1262042078136334,0,0.11029123719706603,0,0.13026264428868842,0.17523463543490683,0,0,0,0.2687049999281869,0,0.19903738480279945,0,0,0,0,0,0,0,0,0,0,0,0.11048982053469147,0.4054035553703901,1,0.46837561760649626,0.44082958444203285,0,0.6231467907118164,0.7214833834920664,0,0,0,0,0,0,0.10212243944232416,0,0.0960386807169647,0.15737652338239455,0.24342711757776336,0.21549676303021892,0.2619212645613669,0.24446197880175646,0,0,0.08094580472919521,0,0.3952806450710797,0.6977566388295992,0.41879287987775876,0,0,0,0,0.14318912555664418,0,0.514863047056963,0.6846868525041762,0,0.23982882038882192,0,0,0,0,0,0,0,0.08934814413737653,0.042091819900649176,0.14978622666673683,0.10608960826405676,0,0,0,0.1209682499971612,0,0,0.1752171588934919,0,0.09120051601841316,0.2518485073602309,0.2007625404741646,0.1121411423574372,0.10953699039834687,0,0,0,0,0,0.4342789764440931,0,0,0.050190333533161186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_650,Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Amblyglyphidodon;Amblyglyphidodon leucogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_651,Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus atkinsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5981129058052136,0,0,1,0,0,0,0
merged_bio_12S_miu_652,Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron diadema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_653,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pterocaesio;Pterocaesio tile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_654,Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Upeneus;Upeneus guttatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_655,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Diodontidae;Diodon;Diodon liturosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_656,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Macrodontogobius;Macrodontogobius wilburi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_657,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Decapterus;Decapterus macarellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_658,Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Cheilodipterus;Cheilodipterus quinquelineatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_659,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999860310158016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14324921415162797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026943025756316897,0.04567385884826372,0,0,0,0,0,0.09413022897016024,0,0,0,0,0,0,0,0,0,0.3342924025515274,0
merged_bio_12S_miu_66,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pterocaesio;,0,0,0,0,0,0,0,0,0,0.46405972615447133,0,0.11077152412706855,0.41118263914808045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2893694693887919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07617018334397974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4433026449395308,0
merged_bio_12S_miu_660,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pterocaesio;Pterocaesio tessellata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_661,,0,0.09556645686782674,0,0,0,0,0.17556029533629866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16351929003775958,0.5174914396988866,0.45652362120729584,0.27531619772076427,0,0,1,0.9675097463435646,0,0,0,0,0,0,0,0,0.04143745515426932,0,0.24726395820165112,0,0,0.18529291520582203,0,0,0,0,0,0.34466370262715335,0,0,0,0,0,0,0,0,0,0,0.1835161284297428,0,0,0,0,0.2348632244530718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17052898438668007,0,0.17719128701051134,0.1431569321440704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_662,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Parascorpaena;Parascorpaena mossambica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_663,Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Acanthochromis;Acanthochromis polyacanthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_664,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus waitei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_665,,0,0,0,0,0,0,0.31259199613568217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5069279475509076,0,0.42913978305842554,0.11007012098305945,0.7074034307334407,1,0,0,0,0,0,0,0,0.05227211763328006,0.09390311027435053,0,0,0,0,0,0,0,0,0,0,0.736424699628272,0.45599164123343106,0,0,0,0,0,0,0,0,0,0.40871492066073145,0,0,0,0,0.1596699448585761,0,0.16413532312491724,0.17892260357411044,0.08354959337074291,0,0,0,0,0.2460354356162365,0,0,0,0,0,0,0,0.23380003027604002,0,0.13877700305494897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12674104914098316,0,0,0
merged_bio_12S_miu_666,Eukaryota;Chordata;Actinopteri;;Pomacentridae;Pomacentrus;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_667,Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Cheilodipterus;Cheilodipterus quinquelineatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6785544923758575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_668,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Caesio;Caesio cuning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_669,Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Plectroglyphidodon;Plectroglyphidodon lacrymatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_67,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Decapterus;Decapterus macarellus,0,0,0,0,0,0,0,0,0,0,0,0,0.06567019562925601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02891460159970479,0,0,0,0,0,0,0,0,0.6018681720759851,1,0,0,0,0,0,0,0,0,0,0,0.14993729207542428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12554987169344767,0.17630867091859523,0,0,0,0,0.04406005183957535,0,0.0325820437369226,0,0,0,0,0,0,0,0,0,0,0,0,0.28992487316673665,0,0,0,0.006090705155593999,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_670,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Labroides;Labroides dimidiatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17931567807957227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_671,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus garmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_672,Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Ctenochaetus;Ctenochaetus flavicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_673,Eukaryota;Chordata;Actinopteri;Perciformes;Tetrarogidae;Paracentropogon;Paracentropogon longispinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_674,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus quinquelineatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_675,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_676,Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Parupeneus;Parupeneus barberinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_677,Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Taeniamia;Taeniamia zosterophora,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merged_bio_12S_miu_678,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus baganensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
